# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.18657, V max: 5.22274,,,,,,,,
# I min: 0.31705, I max: 0.62218,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
0,5.22274,0.31705,0.0000044,0.0000115,,,,,
0.1,5.22274,0.33082,0.0000134,0.0000235,,,,,
0.2,5.22266,0.33123,0.0000226,0.00003551,,,,,
0.3,5.2227,0.34316,0.00003196,0.00004796,,,,,
0.4,5.22254,0.33127,0.00004133,0.00005994,,,,,
0.5,5.22254,0.43766,0.00005201,0.00007571,1,,,,
0.6,5.19158,0.6177,0.00006667,0.00009799,2,,,,
0.7,5.19909,0.59631,0.00008353,0.00011949,3,,,,
0.8,5.19283,0.60129,0.00010016,0.00014117,4,,,,
0.9,5.19158,0.61671,0.00011708,0.00016342,5,,,,
1,5.19158,0.59433,0.0001339,0.00018485,6,,,,
1.1,5.19659,0.62218,0.0001508,0.00020727,7,,,,
1.2,5.19283,0.59433,0.00016769,0.00022873,8,,,,
1.3,5.19033,0.60925,0.00018441,0.00025072,9,,,,
1.4,5.18657,0.5998,0.0002012,0.00027235,10,,,,
1.5,5.19558,0.61049,0.00021801,0.00029437,11,,,,
1.6,5.19296,0.59839,0.0002348,0.00031594,12,,,,
1.7,5.19182,0.60866,0.00025156,0.00033789,13,,,,
1.8,5.19175,0.60869,0.00026847,0.00035983,14,,,,
1.9,5.19171,0.59184,0.00028515,0.00038117,15,,,,
2,5.19194,0.62044,0.00030198,0.00040354,16,,,,
2.1,5.19198,0.60604,0.00031902,0.00042539,17,,,,
2.2,5.19198,0.60623,0.00033585,0.00044725,18,,,,
2.3,5.19194,0.60632,0.0003527,0.00046911,19,,,,
2.4,5.19194,0.60638,0.00036954,0.00049097,20,,,,
2.5,5.1919,0.60665,0.00038639,0.00051285,21,,,,
2.6,5.19182,0.52072,0.00040204,0.00053167,22,,,,
2.7,5.20285,0.53464,0.0004167,0.000551,23,,,,
2.8,5.2041,0.5232,0.00043139,0.00056988,24,,,,
2.9,5.19405,0.53464,0.00044609,0.0005892,25,,,,
3,5.19495,0.52072,0.00046074,0.00060799,26,,,,
3.1,5.19585,0.55702,0.00047571,0.00062809,27,,,,
3.2,5.19664,0.5431,0.00049099,0.0006477,28,,,,
3.3,5.19754,0.51997,0.00050576,0.00066647,29,,,,
3.4,5.19836,0.53962,0.00052047,0.00068596,30,,,,
3.5,5.19914,0.52122,0.00053521,0.00070478,31,,,,
