# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.18782, V max: 5.22262,,,,,,,,
# I min: 0.31581, I max: 0.67241,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
0,5.22195,0.31581,0.00000439,0.00001145,,,,,
0.1,5.22191,0.32103,0.00001323,0.00002309,,,,,
0.2,5.22187,0.33451,0.00002234,0.00003522,,,,,
0.3,5.22203,0.34491,0.00003177,0.00004773,,,,,
0.4,5.22203,0.33444,0.00004121,0.00005986,,,,,
0.5,5.22207,0.33446,0.0000505,0.00007199,,,,,
0.6,5.22242,0.3331,0.00005977,0.00008407,,,,,
0.7,5.2225,0.3314,0.000069,0.00009609,,,,,
0.8,5.2225,0.32078,0.00007806,0.00010772,,,,,
0.9,5.22254,0.31879,0.00008694,0.00011929,,,,,
1,5.22262,0.33067,0.00009596,0.00013128,,,,,
1.1,5.22262,0.33058,0.00010514,0.00014323,,,,,
1.2,5.22246,0.44363,0.0001159,0.00015923,1,,,,
1.3,5.19033,0.61223,0.00013056,0.00018129,2,,,,
1.4,5.18782,0.63187,0.00014784,0.00020409,3,,,,
1.5,5.19033,0.61447,0.00016515,0.00022624,4,,,,
1.6,5.19158,0.61198,0.00018219,0.0002483,5,,,,
1.7,5.18782,0.63561,0.00019951,0.0002712,6,,,,
1.8,5.19033,0.62765,0.00021706,0.00029388,7,,,,
1.9,5.18908,0.62814,0.0002345,0.00031655,8,,,,
2,5.19879,0.61521,0.00025177,0.00033875,9,,,,
2.1,5.1957,0.62317,0.00026897,0.00036122,10,,,,
2.2,5.19265,0.61347,0.00028614,0.00038334,11,,,,
2.3,5.19073,0.66569,0.00030391,0.00040733,12,,,,
2.4,5.19038,0.63511,0.00032198,0.00043022,13,,,,
2.5,5.19045,0.60775,0.00033924,0.00045213,14,,,,
2.6,5.19038,0.63486,0.0003565,0.00047501,15,,,,
2.7,5.19034,0.60999,0.00037379,0.000497,16,,,,
2.8,5.19034,0.6229,0.00039091,0.00051945,17,,,,
2.9,5.19038,0.61124,0.00040805,0.00054148,18,,,,
3,5.19041,0.62306,0.00042519,0.00056394,19,,,,
3.1,5.19041,0.63312,0.00044264,0.00058676,20,,,,
3.2,5.19038,0.6085,0.00045989,0.00060869,21,,,,
3.3,5.2041,0.5528,0.00047601,0.00062862,22,,,,
3.4,5.19171,0.53265,0.00049109,0.00064783,23,,,,
3.5,5.19257,0.55205,0.00050616,0.00066774,24,,,,
3.6,5.2041,0.53415,0.00052124,0.00068701,25,,,,
3.7,5.19425,0.53439,0.00053608,0.00070629,26,,,,
3.8,5.19511,0.63038,0.00055226,0.00072903,27,,,,
3.9,5.19589,0.53663,0.00056847,0.0007484,28,,,,
4,5.19668,0.55404,0.00058362,0.0007684,29,,,,
4.1,5.19758,0.53788,0.00059878,0.00078781,30,,,,
4.2,5.1984,0.55252,0.00061393,0.00080776,31,,,,
4.3,5.19914,0.53141,0.00062898,0.00082695,32,,,,
4.4,5.19914,0.55752,0.00064411,0.00084708,33,,,,
4.5,5.19906,0.53042,0.00065922,0.00086623,34,,,,
4.6,5.19902,0.54545,0.00067416,0.00088592,35,,,,
4.7,5.19906,0.53265,0.00068913,0.00090515,36,,,,
4.8,5.19894,0.54572,0.00070411,0.00092486,37,,,,
4.9,5.19898,0.53489,0.00071912,0.00094417,38,,,,
5,5.19906,0.55628,0.00073427,0.00096425,39,,,,
5.1,5.19894,0.5707,0.00074993,0.00098486,40,,,,
5.2,5.19867,0.54844,0.00076547,0.00100466,41,,,,
5.3,5.19867,0.53116,0.00078046,0.00102383,42,,,,
5.4,5.19871,0.54852,0.00079546,0.00104363,43,,,,
5.5,5.19879,0.53439,0.0008105,0.00106293,44,,,,
5.6,5.19879,0.54856,0.00082554,0.00108273,45,,,,
5.7,5.19887,0.53265,0.00084056,0.00110196,46,,,,
5.8,5.19883,0.56125,0.00085575,0.00112223,47,,,,
5.9,5.19891,0.53066,0.00087092,0.00114138,48,,,,
6,5.19887,0.54888,0.00088591,0.0011612,49,,,,
6.1,5.19894,0.5329,0.00090093,0.00118044,50,,,,
6.2,5.1993,0.5458,0.00091592,0.00120015,51,,,,
6.3,5.19926,0.54574,0.00093108,0.00121985,52,,,,
6.4,5.19922,0.55653,0.00094639,0.00123995,53,,,,
6.5,5.19918,0.53166,0.0009615,0.00125914,54,,,,
6.6,5.19914,0.54596,0.00097647,0.00127885,55,,,,
6.7,5.1991,0.53091,0.00099142,0.00129802,56,,,,
6.8,5.19918,0.54574,0.00100638,0.00131773,57,,,,
6.9,5.19918,0.54557,0.00102153,0.00133742,58,,,,
7,5.19914,0.54541,0.00103669,0.00135712,59,,,,
7.1,5.19914,0.53241,0.00105166,0.00137634,60,,,,
7.2,5.19914,0.55802,0.0010668,0.00139649,61,,,,
7.3,5.19922,0.53091,0.00108192,0.00141566,62,,,,
7.4,5.19918,0.54552,0.00109687,0.00143535,63,,,,
7.5,5.19918,0.54549,0.00111203,0.00145505,64,,,,
7.6,5.19918,0.5455,0.00112718,0.00147474,65,,,,
7.7,5.19918,0.53241,0.00114215,0.00149397,66,,,,
7.8,5.19914,0.59582,0.00115782,0.00151548,67,,,,
7.9,5.19887,0.53216,0.00117349,0.00153469,68,,,,
8,5.19871,0.62466,0.00118955,0.00155724,69,,,,
8.1,5.19863,0.61298,0.00120674,0.00157937,70,,,,
8.2,5.19855,0.54856,0.00122288,0.00159917,71,,,,
8.3,5.19859,0.53241,0.00123789,0.00161839,72,,,,
8.4,5.19855,0.55901,0.00125305,0.00163857,73,,,,
8.5,5.19851,0.53066,0.00126818,0.00165773,74,,,,
8.6,5.19863,0.54851,0.00128317,0.00167753,75,,,,
8.7,5.19855,0.53415,0.00129821,0.00169682,76,,,,
8.8,5.19855,0.54845,0.00131324,0.00171662,77,,,,
8.9,5.19871,0.53315,0.00132827,0.00173587,78,,,,
9,5.19894,0.55802,0.00134342,0.00175601,79,,,,
9.1,5.19894,0.53141,0.00135855,0.0017752,80,,,,
9.2,5.19902,0.54541,0.00137351,0.00179489,81,,,,
9.3,5.19898,0.5334,0.00138849,0.00181415,82,,,,
9.4,5.19898,0.54551,0.00140348,0.00183384,83,,,,
9.5,5.19898,0.53514,0.00141849,0.00185316,84,,,,
9.6,5.19894,0.55752,0.00143366,0.00187329,85,,,,
9.7,5.19891,0.53116,0.00144878,0.00189247,86,,,,
9.8,5.19891,0.55628,0.00146389,0.00191255,87,,,,
9.9,5.19891,0.53241,0.00147901,0.00193177,88,,,,
10,5.19887,0.54558,0.00149398,0.00195147,89,,,,
10.1,5.19898,0.53315,0.00150896,0.00197072,90,,,,
10.2,5.19906,0.55578,0.00152408,0.00199079,91,,,,
10.3,5.19898,0.53091,0.00153918,0.00200995,92,,,,
10.4,5.19898,0.55653,0.00155428,0.00203005,93,,,,
10.5,5.19891,0.5334,0.00156942,0.00204931,94,,,,
10.6,5.19894,0.5891,0.00158501,0.00207057,95,,,,
10.7,5.19867,0.53439,0.00160061,0.00208987,96,,,,
10.8,5.19863,0.55976,0.00161581,0.00211007,97,,,,
10.9,5.19863,0.5329,0.00163099,0.00212931,98,,,,
11,5.19855,0.54853,0.00164601,0.00214911,99,,,,
11.1,5.19851,0.5334,0.00166103,0.00216837,100,,,,
11.2,5.19848,0.54878,0.00167606,0.00218818,101,,,,
11.3,5.19844,0.53439,0.00169111,0.00220747,102,,,,
11.4,5.19851,0.5488,0.00170615,0.00222729,103,,,,
11.5,5.19855,0.53191,0.00172116,0.00224649,104,,,,
11.6,5.19863,0.54877,0.00173617,0.0022663,105,,,,
11.7,5.19887,0.53265,0.00175119,0.00228553,106,,,,
11.8,5.19879,0.54668,0.00176618,0.00230527,107,,,,
11.9,5.19883,0.53539,0.00178121,0.0023246,108,,,,
12,5.19891,0.55802,0.0017964,0.00234474,109,,,,
12.1,5.19902,0.53141,0.00181153,0.00236393,110,,,,
12.2,5.19898,0.54671,0.0018265,0.00238367,111,,,,
12.3,5.19898,0.6085,0.00184254,0.00240564,112,,,,
12.4,5.19891,0.54665,0.00185859,0.00242537,113,,,,
12.5,5.19894,0.54663,0.00187377,0.00244511,114,,,,
12.6,5.19887,0.55777,0.00188911,0.00246525,115,,,,
12.7,5.19883,0.53166,0.00190424,0.00248444,116,,,,
12.8,5.19883,0.55702,0.00191936,0.00250455,117,,,,
12.9,5.19883,0.53166,0.00193448,0.00252374,118,,,,
13,5.19879,0.54571,0.00194945,0.00254345,119,,,,
13.1,5.19883,0.54565,0.00196461,0.00256315,120,,,,
13.2,5.19891,0.55777,0.00197993,0.00258328,121,,,,
13.3,5.19891,0.53191,0.00199507,0.00260249,122,,,,
13.4,5.19883,0.59631,0.00201073,0.00262401,123,,,,
13.5,5.19848,0.53141,0.0020264,0.0026432,124,,,,
13.6,5.19851,0.54887,0.0020414,0.00266301,125,,,,
13.7,5.19851,0.53788,0.0020565,0.00268243,126,,,,
13.8,5.19863,0.54885,0.00207159,0.00270225,127,,,,
13.9,5.19863,0.53191,0.0020866,0.00272145,128,,,,
14,5.19867,0.5488,0.00210161,0.00274126,129,,,,
14.1,5.19851,0.53265,0.00211663,0.00276049,130,,,,
14.2,5.19844,0.54966,0.00213166,0.00278033,131,,,,
14.3,5.19844,0.53788,0.00214677,0.00279975,132,,,,
14.4,5.1984,0.54949,0.00216187,0.00281959,133,,,,
14.5,5.19879,0.53265,0.0021769,0.00283882,134,,,,
14.6,5.19883,0.55926,0.00219206,0.00285901,135,,,,
14.7,5.19891,0.60651,0.00220825,0.0028809,136,,,,
14.8,5.19808,0.62939,0.00222542,0.00290362,137,,,,
14.9,5.19726,0.61173,0.00224266,0.00292569,138,,,,
15,5.19636,0.62839,0.00225988,0.00294837,139,,,,
15.1,5.19554,0.61248,0.00227712,0.00297046,140,,,,
15.2,5.19476,0.62889,0.00229436,0.00299315,141,,,,
15.3,5.19394,0.61124,0.00231158,0.00301519,142,,,,
15.4,5.19311,0.63063,0.00232883,0.00303793,143,,,,
15.5,5.19221,0.60445,0.00234598,0.00305972,144,,,,
15.6,5.19131,0.62864,0.00236311,0.00308238,145,,,,
15.7,5.19053,0.61917,0.00238044,0.00310469,146,,,,
15.8,5.1903,0.60949,0.00239751,0.00312666,147,,,,
15.9,5.19034,0.63958,0.00241485,0.00314972,148,,,,
16,5.1903,0.60875,0.00243219,0.00317166,149,,,,
16.1,5.1903,0.67241,0.00244999,0.00319589,150,,,,
16.2,5.1901,0.61124,0.00246781,0.00321792,151,,,,
16.3,5.19002,0.62419,0.00248497,0.00324042,152,,,,
16.4,5.18998,0.63561,0.00250247,0.00326333,153,,,,
16.5,5.1901,0.61024,0.00251977,0.00328532,154,,,,
16.6,5.19014,0.6244,0.00253692,0.00330788,155,,,,
16.7,5.19014,0.60974,0.00255406,0.00332986,156,,,,
16.8,5.20661,0.54981,0.00257017,0.00334968,157,,,,
16.9,5.2016,0.53663,0.00258526,0.00336903,158,,,,
17,5.19221,0.54956,0.00260034,0.00338885,159,,,,
17.1,5.19304,0.55876,0.00261574,0.003409,160,,,,
17.2,5.19401,0.53241,0.00263089,0.00342821,161,,,,
17.3,5.19507,0.55852,0.00264604,0.00344836,162,,,,
17.4,5.19585,0.53216,0.00266119,0.00346756,163,,,,
17.5,5.19664,0.55454,0.00267628,0.00348758,164,,,,
17.6,5.19742,0.5334,0.00269139,0.00350683,165,,,,
17.7,5.19828,0.55175,0.00270647,0.00352675,166,,,,
17.8,5.19879,0.53589,0.00272157,0.0035461,167,,,,
17.9,5.19883,0.54646,0.0027366,0.00356583,168,,,,
18,5.19879,0.53241,0.00275159,0.00358505,169,,,,
18.1,5.19887,0.55852,0.00276674,0.00360522,170,,,,
18.2,5.19883,0.53066,0.00278187,0.00362438,171,,,,
18.3,5.19887,0.5465,0.00279683,0.00364411,172,,,,
18.4,5.19894,0.54658,0.00281201,0.00366384,173,,,,
18.5,5.19894,0.54647,0.00282719,0.00368357,174,,,,
18.6,5.19894,0.53265,0.00284218,0.0037028,175,,,,
18.7,5.19902,0.55876,0.00285734,0.00372297,176,,,,
18.8,5.19914,0.54619,0.00287268,0.00374269,177,,,,
18.9,5.19918,0.59084,0.00288848,0.00376403,178,,,,
19,5.19887,0.54901,0.00290431,0.00378385,179,,,,
19.1,5.19887,0.54901,0.00291956,0.00380367,180,,,,
19.2,5.19894,0.53489,0.00293461,0.00382298,181,,,,
19.3,5.19891,0.54902,0.00294967,0.0038428,182,,,,
19.4,5.19891,0.53166,0.00296468,0.003862,183,,,,
19.5,5.19894,0.54908,0.00297969,0.00388182,184,,,,
19.6,5.19894,0.54904,0.00299494,0.00390164,185,,,,
19.7,5.19894,0.54896,0.00301019,0.00392146,186,,,,
19.8,5.19891,0.53489,0.00302524,0.00394077,187,,,,
19.9,5.19887,0.54882,0.00304029,0.00396059,188,,,,
20,5.19914,0.53091,0.00305529,0.00397976,189,,,,
20.1,5.19918,0.55777,0.00307041,0.0039999,190,,,,
20.2,5.19918,0.53241,0.00308555,0.00401912,191,,,,
20.3,5.19918,0.54584,0.00310053,0.00403883,192,,,,
20.4,5.19918,0.54583,0.00311569,0.00405853,193,,,,
20.5,5.19918,0.54581,0.00313085,0.00407824,194,,,,
20.6,5.19914,0.53216,0.00314582,0.00409745,195,,,,
20.7,5.1991,0.56374,0.00316104,0.00411781,196,,,,
20.8,5.18908,0.60601,0.00317729,0.00413969,197,,,,
20.9,5.19906,0.57717,0.00319372,0.00416053,198,,,,
21,5.19902,0.54674,0.00320933,0.00418027,199,,,,
21.1,5.1991,0.54676,0.00322452,0.00420001,200,,,,
21.2,5.1991,0.53141,0.00323949,0.00421919,201,,,,
21.3,5.19914,0.5467,0.00325447,0.00423893,202,,,,
21.4,5.19914,0.53265,0.00326946,0.00425816,203,,,,
21.5,5.1991,0.54671,0.00328445,0.0042779,204,,,,
21.6,5.1991,0.53589,0.00329949,0.00429725,205,,,,
21.7,5.19914,0.59433,0.00331518,0.00431871,206,,,,
21.8,5.19879,0.53116,0.00333082,0.00433788,207,,,,
21.9,5.19875,0.54908,0.00334582,0.00435771,208,,,,
22,5.19875,0.53166,0.00336083,0.0043769,209,,,,
22.1,5.19883,0.54901,0.00337584,0.00439672,210,,,,
22.2,5.19883,0.53514,0.0033909,0.00441604,211,,,,
22.3,5.19871,0.54918,0.00340596,0.00443587,212,,,,
22.4,5.19879,0.53265,0.00342098,0.0044551,213,,,,
22.5,5.19887,0.54915,0.00343601,0.00447492,214,,,,
22.6,5.19883,0.5329,0.00345104,0.00449416,215,,,,
22.7,5.19824,0.55431,0.00346614,0.00451417,216,,,,
22.8,5.19808,0.54583,0.00348141,0.00453387,217,,,,
22.9,5.19812,0.55602,0.00349672,0.00455395,218,,,,
23,5.19816,0.53489,0.00351187,0.00457325,219,,,,
23.1,5.1982,0.55617,0.00352702,0.00459333,220,,,,
23.2,5.19816,0.53216,0.00354214,0.00461254,221,,,,
23.3,5.1982,0.55611,0.00355725,0.00463262,222,,,,
23.4,5.1982,0.53464,0.0035724,0.00465192,223,,,,
23.5,5.19812,0.55623,0.00358755,0.00467199,224,,,,
23.6,5.19812,0.53365,0.00360269,0.00469126,225,,,,
23.7,5.19828,0.55444,0.0036178,0.00471128,226,,,,
23.8,5.1991,0.54709,0.0036331,0.00473103,227,,,,
23.9,5.19914,0.54703,0.0036483,0.00475078,228,,,,
24,5.19914,0.53415,0.00366332,0.00477007,229,,,,
24.1,5.19898,0.54699,0.00367833,0.00478981,230,,,,
24.2,5.19887,0.53439,0.00369335,0.00480911,231,,,,
24.3,5.19879,0.55876,0.00370853,0.00482928,232,,,,
24.4,5.19871,0.53116,0.00372367,0.00484845,233,,,,
24.5,5.19855,0.54841,0.00373866,0.00486825,234,,,,
24.6,5.19832,0.53464,0.00375371,0.00488755,235,,,,
24.7,5.19836,0.55002,0.00376877,0.00490741,236,,,,
24.8,5.19844,0.53887,0.0037839,0.00492686,237,,,,
24.9,5.1984,0.54925,0.00379901,0.00494669,238,,,,
25,5.19836,0.53514,0.00381407,0.00496601,239,,,,
25.1,5.19844,0.59781,0.0038298,0.00498759,240,,,,
25.2,5.19851,0.53614,0.00384555,0.00500694,241,,,,
25.3,5.19851,0.54947,0.00386063,0.00502678,242,,,,
25.4,5.19859,0.53265,0.00387566,0.00504597,243,,,,
25.5,5.19875,0.56026,0.00389084,0.00506619,244,,,,
25.6,5.19898,0.54636,0.00390621,0.00508592,245,,,,
25.7,5.19898,0.54643,0.00392139,0.00510565,246,,,,
25.8,5.19891,0.54648,0.00393657,0.00512538,247,,,,
25.9,5.19887,0.54651,0.00395175,0.00514511,248,,,,
26,5.19887,0.5465,0.00396693,0.00516484,249,,,,
26.1,5.19883,0.56051,0.0039823,0.00518507,250,,,,
26.2,5.20911,0.5329,0.00399749,0.00520431,251,,,,
26.3,5.19891,0.54632,0.00401248,0.00522404,252,,,,
26.4,5.19891,0.54626,0.00402765,0.00524376,253,,,,
26.5,5.19887,0.54633,0.00404283,0.00526348,254,,,,
26.6,5.19887,0.54625,0.004058,0.00528321,255,,,,
26.7,5.19891,0.54619,0.00407318,0.00530292,256,,,,
26.8,5.19894,0.54603,0.00408835,0.00532264,257,,,,
26.9,5.19906,0.54606,0.00410351,0.00534235,258,,,,
27,5.1991,0.54603,0.00411868,0.00536207,259,,,,
27.1,5.19914,0.53564,0.0041337,0.00538141,260,,,,
27.2,5.19914,0.54599,0.00414873,0.00540112,261,,,,
27.3,5.19926,0.50132,0.00416327,0.00541922,262,,,,
27.4,5.21162,0.48814,0.00417702,0.00543685,263,,,,
27.5,5.20047,0.48565,0.00419054,0.00545439,264,,,,
27.6,5.2011,0.50207,0.00420426,0.00547253,265,,,,
27.7,5.20172,0.47894,0.00421788,0.00548983,266,,,,
27.8,5.20235,0.50182,0.00423151,0.00550796,267,,Total,0.00538466,Wh
27.9,5.20298,0.48715,0.00424524,0.00552557,268,,In J,19.384776,J
28,5.20356,0.507,0.00425905,0.00554389,269,,One cycle,0.19384776,J
28.1,5.20403,0.47944,0.00427275,0.00556122,270,,,,
28.2,5.20466,0.49649,0.0042863,0.00557917,271,,Wh to J,3600,s
28.3,5.20501,0.49263,0.00430004,0.00559697,272,,Cyber count,100,
