# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.17906, V max: 5.22285,,,,,,,,
# I min: 0.31581, I max: 0.71319,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
6.8,5.19844,0.55051,0.00097472,0.00127673,47,,,,
6.9,5.19848,0.53066,0.00098974,0.00129589,48,,,,
7,5.19879,0.54739,0.00100471,0.00131565,49,,,,
7.1,5.19871,0.52868,0.00101965,0.00133473,50,,,,
7.2,5.19871,0.56225,0.00103481,0.00135503,51,,,,
7.3,5.19875,0.54751,0.00105022,0.0013748,52,,,,
7.4,5.19875,0.55876,0.00106558,0.00139497,53,,,,
7.5,5.19879,0.54761,0.00108095,0.00141474,54,,,,
7.6,5.19879,0.54754,0.00109616,0.00143451,55,,,,
7.7,5.19887,0.53688,0.00111122,0.00145389,56,,,,
7.8,5.19887,0.60278,0.00112705,0.00147566,57,,,,
7.9,5.19894,0.52917,0.00114277,0.00149476,58,,,,
8,5.19898,0.54747,0.00115773,0.00151453,59,,,,
8.1,5.19894,0.5475,0.00117293,0.00153429,60,,,,
8.2,5.19894,0.54757,0.00118814,0.00155406,61,,,,
8.3,5.19894,0.54755,0.00120335,0.00157383,62,,,,
8.4,5.19898,0.55852,0.00121872,0.001594,63,,,,
8.5,5.19894,0.5475,0.00123408,0.00161376,64,,,,
8.6,5.19902,0.59358,0.00124992,0.00163519,65,,,,
8.7,5.19883,0.53066,0.00126554,0.00165435,66,,,,
8.8,5.19863,0.55055,0.00128056,0.00167423,67,,,,
8.9,5.19855,0.55054,0.00129585,0.0016941,68,,,,
9,5.19855,0.55058,0.00131114,0.00171398,69,,,,
9.1,5.19859,0.55058,0.00132644,0.00173385,70,,,,
9.2,5.19855,0.55062,0.00134173,0.00175373,71,,,,
9.3,5.19859,0.55061,0.00135703,0.00177361,72,,,,
9.4,5.19851,0.56971,0.00137259,0.00179418,73,,,,
9.5,5.19851,0.56971,0.00138841,0.00181474,74,,,,
9.6,5.19844,0.5329,0.00140372,0.00183398,75,,,,
9.7,5.19844,0.54951,0.00141876,0.00185382,76,,,,
9.8,5.19863,0.54752,0.00143399,0.00187359,77,,,,
9.9,5.19867,0.54754,0.0014492,0.00189335,78,,,,
10,5.19859,0.54761,0.00146441,0.00191312,79,,,,
10.1,5.19855,0.56424,0.00147986,0.00193349,80,,,,
10.2,5.19855,0.54775,0.0014953,0.00195327,81,,,,
10.3,5.19855,0.55926,0.00151068,0.00197346,82,,,,
10.4,5.19859,0.54781,0.00152605,0.00199323,83,,,,
10.5,5.19859,0.56051,0.00154145,0.00201347,84,,,,
10.6,5.19867,0.54773,0.00155684,0.00203324,85,,,,
10.7,5.19871,0.54767,0.00157205,0.00205301,86,,,,
10.8,5.19875,0.53141,0.00158704,0.0020722,87,,,,
10.9,5.19875,0.56623,0.00160228,0.00209264,88,,,,
11,5.19871,0.54785,0.00161776,0.00211242,89,,,,
11.1,5.19867,0.5712,0.0016333,0.00213304,90,,,,
11.2,5.19855,0.54873,0.00164885,0.00215285,91,,,,
11.3,5.19863,0.56125,0.00166427,0.00217311,92,,,,
11.4,5.19859,0.59433,0.00168032,0.00219457,93,,,,
11.5,5.19828,0.55183,0.00169624,0.00221449,94,,,,
11.6,5.19824,0.53265,0.0017113,0.00223372,95,,,,
11.7,5.19816,0.55189,0.00172636,0.00225364,96,,,,
11.8,5.1982,0.53091,0.0017414,0.0022728,97,,,,
11.9,5.19832,0.56623,0.00175664,0.00229324,98,,,,
12,5.1984,0.59955,0.00177283,0.00231489,99,,,,
12.1,5.19832,0.56349,0.00178899,0.00233523,100,,,,
12.2,5.1984,0.55146,0.00180447,0.00235514,101,,,,
12.3,5.19848,0.55112,0.00181979,0.00237503,102,,,,
12.4,5.19851,0.53912,0.00183493,0.0023945,103,,,,
12.5,5.19883,0.5488,0.00185004,0.00241431,104,,,,
12.6,5.19898,0.5334,0.00186507,0.00243357,105,,,,
12.7,5.19898,0.52917,0.00187983,0.00245268,106,,,,
12.8,5.19898,0.54795,0.00189479,0.00247246,107,,,,
12.9,5.19894,0.54802,0.00191001,0.00249224,108,,,,
13,5.19898,0.54802,0.00192523,0.00251203,109,,,,
13.1,5.19906,0.54807,0.00194045,0.00253182,110,,,,
13.2,5.19902,0.54799,0.00195568,0.0025516,111,,,,
13.3,5.19894,0.54797,0.0019709,0.00257139,112,,,,
13.4,5.19883,0.54791,0.00198612,0.00259117,113,,,,
13.5,5.19891,0.53042,0.0020011,0.00261032,114,,,,
13.6,5.19883,0.54788,0.00201607,0.0026301,115,,,,
13.7,5.19871,0.53464,0.00203111,0.0026494,116,,,,
13.8,5.19875,0.54784,0.00204614,0.00266918,117,,,,
13.9,5.19867,0.54853,0.00206137,0.00268898,118,,,,
14,5.19859,0.56548,0.00207684,0.00270939,119,,,,
14.1,5.19855,0.57642,0.0020927,0.0027302,120,,,,
14.2,5.19851,0.54923,0.00210834,0.00275003,121,,,,
14.3,5.19824,0.53216,0.00212335,0.00276924,122,,,,
14.4,5.1982,0.55157,0.00213841,0.00278915,123,,,,
14.5,5.19812,0.55158,0.00215373,0.00280906,124,,,,
14.6,5.19804,0.55162,0.00216905,0.00282897,125,,,,
14.7,5.19812,0.53415,0.00218413,0.00284825,126,,,,
14.8,5.19808,0.56299,0.00219937,0.00286858,127,,,,
14.9,5.19816,0.53862,0.00221467,0.00288802,128,,,,
15,5.1982,0.55109,0.0022298,0.00290791,129,,,,
15.1,5.1982,0.55104,0.00224511,0.00292781,130,,,,
15.2,5.19816,0.55101,0.00226042,0.0029477,131,,,,
15.3,5.19859,0.53166,0.00227545,0.00296689,132,,,,
15.4,5.19867,0.54769,0.00229044,0.00298667,133,,,,
15.5,5.19871,0.52868,0.00230539,0.00300575,134,,,,
15.6,5.19883,0.54771,0.00232034,0.00302553,135,,,,
15.7,5.19875,0.54772,0.00233556,0.00304525,136,,,,
15.8,5.17906,0.71319,0.00235307,0.00307099,137,,,,
15.9,5.19836,0.54235,0.00237051,0.00309057,138,,,,
16,5.19785,0.55718,0.00238578,0.00311068,139,,,,
16.1,5.19789,0.5334,0.00240093,0.00312994,140,,,,
16.2,5.19789,0.55715,0.00241607,0.00315005,141,,,,
16.3,5.19785,0.56871,0.00243171,0.00317057,142,,,,
16.4,5.19777,0.55731,0.00244735,0.00319069,143,,,,
16.5,5.19777,0.54011,0.00246259,0.00321019,144,,,,
16.6,5.19777,0.54161,0.00247762,0.00322974,145,,,,
16.7,5.19781,0.55748,0.00249288,0.00324986,146,,,,
16.8,5.19777,0.55751,0.00250837,0.00326998,147,,,,
16.9,5.19785,0.58612,0.00252425,0.00329114,148,,,,
17,5.19848,0.54995,0.00254003,0.003311,149,,,,
17.1,5.19832,0.5512,0.00255532,0.00333089,150,,,,
17.2,5.19824,0.55176,0.00257064,0.00335081,151,,,,
17.3,5.19824,0.55174,0.00258597,0.00337073,152,,,,
17.4,5.19832,0.52917,0.00260098,0.00338983,153,,,,
17.5,5.1984,0.5518,0.00261599,0.00340975,154,,,,
17.6,5.1984,0.54086,0.00263117,0.00342928,155,,,,
17.7,5.19828,0.55187,0.00264635,0.0034492,156,,,,
17.8,5.19836,0.55193,0.00266168,0.00346913,157,,,,
17.9,5.19844,0.56225,0.00267715,0.00348942,158,,,,
18,5.19848,0.52942,0.00269231,0.00350854,159,,,,
18.1,5.19875,0.54875,0.00270729,0.00352835,160,,,,
18.2,5.19875,0.52917,0.00272226,0.00354745,161,,,,
18.3,5.19887,0.54821,0.00273722,0.00356724,162,,,,
18.4,5.19875,0.54818,0.00275245,0.00358703,163,,,,
18.5,5.19871,0.55901,0.00276783,0.00360722,164,,,,
18.6,5.19871,0.54834,0.00278321,0.00362701,165,,,,
18.7,5.19871,0.54833,0.00279844,0.00364681,166,,,,
18.8,5.19875,0.54832,0.00281367,0.0036666,167,,,,
18.9,5.19867,0.54829,0.0028289,0.0036864,168,,,,
19,5.19875,0.52892,0.00284386,0.00370549,169,,,,
19.1,5.19883,0.54817,0.00285882,0.00372528,170,,,,
19.2,5.19887,0.54831,0.00287405,0.00374508,171,,,,
19.3,5.19883,0.5482,0.00288928,0.00376487,172,,,,
19.4,5.19894,0.54823,0.00290451,0.00378467,173,,,,
19.5,5.19891,0.56424,0.00291996,0.00380504,174,,,,
19.6,5.19887,0.54822,0.00293541,0.00382483,175,,,,
19.7,5.19883,0.60402,0.00295142,0.00384663,176,,,,
19.8,5.19844,0.55114,0.00296746,0.00386653,177,,,,
19.9,5.19844,0.53564,0.00298255,0.00388587,178,,,,
20,5.19851,0.55126,0.00299765,0.00390577,179,,,,
20.1,5.19848,0.55129,0.00301296,0.00392567,180,,,,
20.2,5.1984,0.53812,0.00302809,0.00394509,181,,,,
20.3,5.19844,0.55131,0.00304322,0.003965,182,,,,
20.4,5.1984,0.5513,0.00305854,0.0039849,183,,,,
20.5,5.1984,0.55138,0.00307385,0.0040048,184,,,,
20.6,5.19832,0.58313,0.00308961,0.00402585,185,,,,
20.7,5.19824,0.53962,0.0031052,0.00404533,186,,,,
20.8,5.19848,0.54929,0.00312033,0.00406516,187,,,,
20.9,5.19859,0.53216,0.00313535,0.00408438,188,,,,
21,5.19851,0.54827,0.00315035,0.00410417,189,,,,
21.1,5.19851,0.5334,0.00316538,0.00412343,190,,,,
21.2,5.19851,0.54849,0.0031804,0.00414323,191,,,,
21.3,5.19851,0.54842,0.00319564,0.00416302,192,,,,
21.4,5.19848,0.56473,0.0032111,0.00418341,193,,,,
21.5,5.19844,0.53738,0.00322641,0.00420281,194,,,,
21.6,5.19859,0.56399,0.0032417,0.00422317,195,,,,
21.7,5.19867,0.54843,0.00325715,0.00424297,196,,,,
21.8,5.19871,0.54839,0.00327239,0.00426277,197,,,,
21.9,5.19867,0.53663,0.00328746,0.00428214,198,,,,
22,5.19879,0.54829,0.00330252,0.00430194,199,,,,
22.1,5.19875,0.53265,0.00331754,0.00432117,200,,,,
22.2,5.19871,0.56399,0.00333277,0.00434153,201,,,,
22.3,5.19875,0.54807,0.00334821,0.00436132,202,,,,
22.4,5.19867,0.58065,0.00336389,0.00438228,203,,,,
22.5,5.19863,0.54858,0.00337957,0.00440208,204,,,,
22.6,5.19824,0.55107,0.00339485,0.00442197,205,,,,
22.7,5.19828,0.54011,0.00341,0.00444147,206,,,,
22.8,5.19828,0.55125,0.00342516,0.00446137,207,,,,
22.9,5.19824,0.53663,0.00344027,0.00448074,208,,,,
23,5.19824,0.52942,0.00345508,0.00449985,209,,,,
23.1,5.19828,0.56598,0.00347029,0.00452028,210,,,,
23.2,5.1982,0.53962,0.00348565,0.00453976,211,,,,
23.3,5.1982,0.55216,0.00350081,0.0045597,212,,,,
23.4,5.19828,0.54186,0.003516,0.00457926,213,,,,
23.5,5.19828,0.55229,0.0035312,0.0045992,214,,,,
23.6,5.19863,0.5492,0.0035465,0.00461902,215,,,,
23.7,5.19859,0.54911,0.00356175,0.00463885,216,,,,
23.8,5.19855,0.52917,0.00357673,0.00465795,217,,,,
23.9,5.19859,0.54904,0.0035917,0.00467777,218,,,,
24,5.19863,0.52967,0.00360669,0.0046969,219,,,,
24.1,5.19867,0.54918,0.00362167,0.00471672,220,,,,
24.2,5.19867,0.54883,0.00363692,0.00473654,221,,,,
24.3,5.19867,0.54849,0.00365216,0.00475634,222,,,,
24.4,5.19863,0.54835,0.00366739,0.00477613,223,,,,
24.5,5.19867,0.56274,0.00368283,0.00479645,224,,,,
24.6,5.19863,0.53365,0.00369805,0.00481571,225,,,,
24.7,5.19867,0.56125,0.00371326,0.00483598,226,,,,
24.8,5.18782,0.54835,0.00372867,0.00485577,227,,,,
24.9,5.19867,0.54836,0.0037439,0.00487557,228,,,,
25,5.19871,0.54827,0.00375914,0.00489536,229,,,,
25.1,5.19867,0.54835,0.00377437,0.00491516,230,,,,
25.2,5.19863,0.58015,0.00379004,0.0049361,231,,,,
25.3,5.19848,0.56051,0.00380588,0.00495634,232,,,,
25.4,5.19832,0.53962,0.00382116,0.00497582,233,,,,
25.5,5.19836,0.55138,0.00383631,0.00499572,234,,,,
25.6,5.19844,0.5514,0.00385163,0.00501563,235,,,,
25.7,5.19848,0.53862,0.00386677,0.00503507,236,,,,
25.8,5.19848,0.54136,0.00388177,0.00505462,237,,,,
25.9,5.19851,0.55139,0.00389695,0.00507452,238,,,,
26,5.19848,0.55149,0.00391226,0.00509443,239,,,,
26.1,5.19844,0.55195,0.00392759,0.00511436,240,,,,
26.2,5.19848,0.56299,0.00394308,0.00513468,241,,,,
26.3,5.19855,0.53987,0.00395839,0.00515417,242,,,,
26.4,5.19887,0.54874,0.00397351,0.00517398,243,,,,
26.5,5.19879,0.53614,0.00398858,0.00519334,244,,,,
26.6,5.19875,0.54869,0.00400365,0.00521315,245,,,,
26.7,5.19879,0.54878,0.00401889,0.00523296,246,,,,
26.8,5.19883,0.53614,0.00403396,0.00525232,247,,,,
26.9,5.19883,0.53837,0.00404888,0.00527176,248,,,,
27,5.19891,0.56274,0.00406418,0.00529207,249,,,,
27.1,5.19887,0.54842,0.00407961,0.00531187,250,,,,
27.2,5.19879,0.56051,0.00409501,0.00533211,251,,,,
27.3,5.19883,0.54835,0.00411041,0.00535191,252,,,,
27.4,5.19883,0.54831,0.00412564,0.0053717,253,,,,
27.5,5.19879,0.53091,0.00414063,0.00539087,254,,,,
27.6,5.19891,0.54832,0.00415562,0.00541066,255,,,,
27.7,5.19891,0.52892,0.00417058,0.00542976,256,,,,
27.8,5.19887,0.56399,0.00418576,0.00545012,257,,,,
27.9,5.19883,0.54817,0.00420121,0.00546991,258,,,,
28,5.19875,0.5988,0.00421714,0.00549153,259,,,,
28.1,5.19844,0.55114,0.00423311,0.00551143,260,,,,
28.2,5.19844,0.55147,0.00424842,0.00553133,261,,,,
28.3,5.19836,0.53191,0.00426347,0.00555054,262,,,,
28.4,5.19848,0.55136,0.00427852,0.00557044,263,,,,
28.5,5.19851,0.52942,0.00429353,0.00558955,264,,,,
28.6,5.19848,0.55135,0.00430854,0.00560946,265,,,,
28.7,5.19844,0.5334,0.0043236,0.00562871,266,,,,
28.8,5.19836,0.55142,0.00433867,0.00564862,267,,,,
28.9,5.1984,0.55147,0.00435399,0.00566853,268,,,,
29,5.19836,0.56523,0.0043695,0.00568893,269,,,,
29.1,5.19859,0.54954,0.00438498,0.00570877,270,,,,
29.2,5.19871,0.56125,0.00440041,0.00572903,271,,,,
29.3,5.19879,0.53017,0.00441557,0.00574817,272,,,,
29.4,5.19879,0.53365,0.00443034,0.00576744,273,,,,
29.5,5.19883,0.54897,0.00444538,0.00578726,274,,,,
29.6,5.19883,0.54903,0.00446063,0.00580708,275,,,,
29.7,5.19879,0.54895,0.00447588,0.0058269,276,,,,
29.8,5.19879,0.54909,0.00449113,0.00584672,277,,,,
29.9,5.19871,0.54915,0.00450638,0.00586655,278,,,,
30,5.19883,0.56647,0.00452188,0.005887,279,,,,
30.1,5.19883,0.56001,0.00453752,0.00590722,280,,,,
30.2,5.19883,0.53638,0.00455275,0.00592658,281,,,,
30.3,5.19879,0.54846,0.00456782,0.00594639,282,,,,
30.4,5.19879,0.54849,0.00458305,0.00596619,283,,,,
30.5,5.19883,0.53365,0.00459808,0.00598545,284,,,,
30.6,5.19883,0.54855,0.00461311,0.00600526,285,,,,
30.7,5.19883,0.55926,0.0046285,0.00602545,286,,,,
30.8,5.19883,0.54883,0.00464389,0.00604526,287,,,,
30.9,5.19844,0.55166,0.00465917,0.00606518,288,,,,
31,5.19844,0.55156,0.0046745,0.00608509,289,,,,
31.1,5.19844,0.53812,0.00468963,0.00610451,290,,,,
31.2,5.19844,0.55158,0.00470477,0.00612443,291,,,,
31.3,5.19848,0.53191,0.00471981,0.00614363,292,,,,
31.4,5.19844,0.53091,0.00473458,0.0061628,293,,,,
31.5,5.19848,0.5512,0.00474961,0.00618269,294,,,,
31.6,5.19848,0.55129,0.00476492,0.0062026,295,,,,
31.7,5.19851,0.55126,0.00478023,0.0062225,296,,,,
31.8,5.19851,0.55129,0.00479554,0.0062424,297,,,,
31.9,5.19891,0.54824,0.00481082,0.00626219,298,,,,
32,5.19887,0.54818,0.00482604,0.00628198,299,,,,
32.1,5.19879,0.54818,0.00484127,0.00630177,300,,,,
32.2,5.19879,0.53514,0.00485632,0.00632109,301,,,,
32.3,5.19875,0.54818,0.00487136,0.00634089,302,,,,
32.4,5.19871,0.54816,0.00488659,0.00636067,303,,,,
32.5,5.19863,0.54824,0.00490182,0.00638047,304,,,,
32.6,5.19855,0.53738,0.0049169,0.00639987,305,,,,
32.7,5.19851,0.5625,0.00493217,0.00642017,306,,,,
32.8,5.19848,0.54833,0.0049476,0.00643997,307,,,,
32.9,5.19848,0.54834,0.00496283,0.00645976,308,,,,
33,5.19855,0.54841,0.00497806,0.00647956,309,,,,
33.1,5.19851,0.54829,0.0049933,0.00649936,310,,,,
33.2,5.19859,0.54821,0.00500853,0.00651915,311,,,,
33.3,5.19867,0.57617,0.00502414,0.00653995,312,,,,
33.4,5.19863,0.53763,0.00503961,0.00655931,313,,,,
33.5,5.19855,0.6744,0.00505644,0.00658365,314,,,,
33.6,5.18532,0.61795,0.00507439,0.00660595,315,,,,
33.7,5.1966,0.63759,0.00509183,0.00662896,316,,,,
33.8,5.18407,0.61919,0.00510929,0.00665129,317,,,,
33.9,5.19495,0.63411,0.00512669,0.00667416,318,,,,
34,5.19405,0.61571,0.00514405,0.00669636,319,,,,
34.1,5.19323,0.62516,0.00516129,0.00671891,320,,,,
34.2,5.19241,0.61919,0.00517857,0.00674123,321,,,,
34.3,5.19151,0.61127,0.00519566,0.00676326,322,,,,
34.4,5.19069,0.63337,0.00521295,0.00678609,323,,,,
34.5,5.18991,0.62623,0.00523044,0.00680866,324,,,,
34.6,5.18983,0.62682,0.00524784,0.00683125,325,,,,
34.7,5.19002,0.62442,0.00526522,0.00685375,326,,,,
34.8,5.19002,0.62449,0.00528257,0.00687626,327,,,,
34.9,5.19002,0.62448,0.00529992,0.00689877,328,,,,
35,5.18998,0.61223,0.00531709,0.00692083,329,,,,
35.1,5.19002,0.63685,0.00533444,0.00694379,330,,,,
35.2,5.18998,0.62509,0.00535197,0.00696632,331,,,,
35.3,5.19002,0.61298,0.00536916,0.00698841,332,,,,
35.4,5.18998,0.6366,0.00538652,0.00701142,333,,,,
35.5,5.18995,0.5431,0.0054029,0.00703103,334,,,,
35.6,5.20285,0.55976,0.00541822,0.00705122,335,,,,
35.7,5.19128,0.54136,0.00543351,0.00707074,336,,,,
35.8,5.20285,0.54981,0.00544867,0.00709057,337,,,,
35.9,5.193,0.53837,0.00546378,0.00710998,338,,,,
36,5.19378,0.54782,0.00547887,0.00712975,339,,,,
36.1,5.19464,0.53763,0.00549394,0.00714915,340,,,,
36.2,5.19542,0.54633,0.005509,0.00716886,341,,,,
36.3,5.19617,0.57891,0.00552463,0.00718975,342,,,,
36.4,5.19664,0.5639,0.0055405,0.00721011,343,,,,
36.5,5.19746,0.55699,0.00555607,0.00723022,344,,,,
36.6,5.19812,0.54036,0.00557131,0.00724972,345,,,,
36.7,5.19812,0.55155,0.00558647,0.00726963,346,,,,
36.8,5.19816,0.53788,0.0056016,0.00728905,347,,,,
36.9,5.19812,0.49734,0.00561598,0.00730701,348,,Total,0.00711518,Wh
37,5.19863,0.49809,0.00562981,0.00732499,349,,In J,25.614648,J
37.1,5.19926,0.48988,0.00564353,0.00734268,350,,One cycle,0.025614648,J
37.2,5.19992,0.48068,0.00565701,0.00736004,351,,,,
37.3,5.20063,0.49809,0.0056706,0.00737804,352,,Wh to J,3600,s
37.4,5.20157,0.49759,0.00568443,0.00739602,353,,Cyber count,1000,
