# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.19033, V max: 5.22266,,,,,,,,
# I min: 0.31407, I max: 0.63809,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
0,5.21972,0.39141,0.00000544,0.00001419,,,,,
0.1,5.2207,0.39215,0.00001632,0.00002841,,,,,
0.2,5.2216,0.32427,0.00002627,0.00004017,,,,,
0.3,5.22234,0.31482,0.00003515,0.00005159,,,,,
0.4,5.2223,0.33284,0.00004414,0.00006366,,,,,
0.5,5.22238,0.33285,0.00005339,0.00007573,,,,,
0.6,5.22234,0.33288,0.00006263,0.0000878,,,,,
0.7,5.22234,0.31407,0.00007162,0.00009919,,,,,
0.8,5.22242,0.33219,0.00008059,0.00011124,,,,,
0.9,5.22266,0.33009,0.00008979,0.00012321,,,,,
1,5.22266,0.31457,0.00009875,0.00013462,,,,,
1.1,5.2225,0.34043,0.00010784,0.00014697,,,,,
1.2,5.22238,0.32882,0.00011714,0.00015889,,,,,
1.3,5.22238,0.32879,0.00012627,0.00017082,,,,,
1.4,5.2223,0.32882,0.00013541,0.00018274,,,,,
1.5,5.2223,0.3288,0.00014454,0.00019467,,,,,
1.6,5.22242,0.32878,0.00015367,0.00020659,,,,,
1.7,5.22234,0.3919,0.00016368,0.00022076,1,,,,
1.8,5.2041,0.51027,0.00017621,0.00023917,2,,,,
1.9,5.19659,0.60626,0.00019172,0.00026102,3,,,,
2,5.19408,0.58164,0.00020822,0.00028198,4,,,,
2.1,5.19659,0.60552,0.00022471,0.00030382,5,,,,
2.2,5.19909,0.57965,0.00024117,0.00032473,6,,,,
2.3,5.19659,0.59308,0.00025745,0.00034612,7,,,,
2.4,5.19033,0.59582,0.00027397,0.00036759,8,,,,
2.5,5.20278,0.58488,0.00029037,0.00038871,9,,,,
2.6,5.19984,0.63809,0.00030735,0.00041174,10,,,,
2.7,5.19664,0.60651,0.00032464,0.00043362,11,,,,
2.8,5.19464,0.58412,0.00034117,0.00045469,12,,,,
2.9,5.19355,0.60775,0.00035773,0.0004766,13,,,,
3,5.19315,0.5804,0.00037423,0.00049754,14,,,,
3.1,5.19304,0.60775,0.00039073,0.00051945,15,,,,
3.2,5.193,0.57891,0.00040721,0.00054033,16,,,,
3.3,5.19292,0.58289,0.00042335,0.00056135,17,,,,
3.4,5.19292,0.597,0.00043974,0.00058288,18,,,,
3.5,5.19288,0.58587,0.00045617,0.00060401,19,,,,
3.6,5.1928,0.59701,0.00047259,0.00062554,20,,,,
3.7,5.19315,0.58214,0.00048897,0.00064653,21,,,,
3.8,5.19311,0.60999,0.00050553,0.00066853,22,,,,
3.9,5.2041,0.5232,0.00052127,0.0006874,23,,,,
4,5.19409,0.50182,0.0005355,0.0007055,24,,,,
4.1,5.19511,0.52146,0.00054972,0.00072432,25,,,,
4.2,5.20661,0.50605,0.00056399,0.00074258,26,,,,
4.3,5.19703,0.57766,0.00057904,0.00076344,27,,,,
4.4,5.19793,0.5053,0.00059408,0.00078168,28,,,,
4.5,5.19879,0.52246,0.00060835,0.00080054,29,,,,
4.6,5.19969,0.50978,0.00062269,0.00081895,30,,,,
4.7,5.20059,0.53374,0.00063718,0.00083823,31,,,,
4.8,5.20149,0.50654,0.00065163,0.00085653,32,,,,
4.9,5.20235,0.53415,0.00066609,0.00087583,33,,,,
5,5.20251,0.5058,0.00068053,0.00089411,34,,,,
5.1,5.20251,0.52818,0.00069489,0.00091319,35,,,,
5.2,5.20247,0.51785,0.00070942,0.0009319,36,,,,
5.3,5.20235,0.51782,0.0007238,0.0009506,37,,,,
5.4,5.20211,0.5053,0.00073801,0.00096886,38,,,,
5.5,5.20196,0.52102,0.00075227,0.00098768,39,,,,
5.6,5.20192,0.50853,0.00076657,0.00100605,40,,Total,0.00087371,Wh
5.7,5.20192,0.50555,0.00078065,0.00102431,41,,In J,3.145356,J
5.8,5.20219,0.47446,0.00079426,0.00104145,42,,One cycle,0.003145356,J
5.9,5.20251,0.48789,0.00080763,0.00105908,43,,,,
6,5.20278,0.48267,0.00082111,0.00107652,44,,Wh to J,3600,s
6.1,5.20301,0.4966,0.00083471,0.00109447,45,,Cyber count,1000,
