# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.18782, V max: 5.22262,,,,,,,,
# I min: 0.31482, I max: 0.64605,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
9.7,5.2,0.52569,0.00145046,0.00189441,83,,,,
9.8,5.20004,0.5237,0.00146503,0.00191332,84,,,,
9.9,5.20004,0.53642,0.00147976,0.00193269,85,,,,
10,5.20008,0.48565,0.00149395,0.00195023,86,,,,
10.1,5.20047,0.49187,0.00150753,0.00196799,87,,,,
10.2,5.2009,0.49137,0.00152119,0.00198574,88,,,,
10.3,5.20137,0.48168,0.0015347,0.00200314,89,,,,
10.4,5.20161,0.49734,0.0015483,0.00202111,90,,,,
10.5,5.20215,0.49635,0.0015621,0.00203904,91,,Total,0.00192813,Wh
10.6,5.20266,0.48018,0.00157566,0.00205639,92,,In J,6.941268,J
10.7,5.20329,0.48839,0.00158911,0.00207404,93,,One cycle,0.006941268,J
10.8,5.20384,0.49336,0.00160275,0.00209187,94,,,,
10.9,5.20434,0.4772,0.00161623,0.00210912,95,,Wh to J,3600,s
11,5.20485,0.49434,0.00162972,0.00212699,96,,Cyber count,1000,
