# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.18657, V max: 5.22317,,,,,,,,
# I min: 0.31332, I max: 0.66992,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
0,5.22317,0.32807,0.00000456,0.0000119,,,,,
0.1,5.22293,0.35087,0.00001399,0.00002463,,,,,
0.2,5.22274,0.31954,0.0000233,0.00003621,,,,,
0.3,5.2227,0.31332,0.00003209,0.00004758,,,,,
0.4,5.22266,0.31954,0.00004088,0.00005917,,,,,
0.5,5.22266,0.33072,0.00004991,0.00007116,,,,,
0.6,5.22258,0.3307,0.00005909,0.00008316,,,,,
0.7,5.22262,0.33062,0.00006828,0.00009512,,,,,
0.8,5.20661,0.48168,0.00007956,0.00011251,1,,,,
0.9,5.19909,0.52072,0.00009348,0.00013127,2,,,,
1,5.19158,0.5998,0.00010905,0.00015292,3,,,,
1.1,5.19033,0.58662,0.00012552,0.00017408,4,,,,
1.2,5.19158,0.58289,0.00014177,0.0001951,5,,,,
1.3,5.19659,0.58338,0.00015797,0.00021615,6,,,,
1.4,5.20599,0.59955,0.0001744,0.00023776,7,,,,
1.5,5.19283,0.58711,0.00019088,0.00025897,8,,,,
1.6,5.18908,0.61099,0.00020752,0.00028102,9,,,,
1.7,5.19695,0.60676,0.00022443,0.00030292,10,,,,
1.8,5.19401,0.60079,0.0002412,0.00032458,11,,,,
1.9,5.19268,0.59532,0.00025781,0.00034605,12,,,,
2,5.19218,0.5998,0.00027441,0.00036768,13,,,,
2.1,5.19218,0.58289,0.00029084,0.00038869,14,,,,
2.2,5.19214,0.59986,0.00030727,0.00041032,15,,,,
2.3,5.19221,0.6,0.00032393,0.00043196,16,,,,
2.4,5.19225,0.59995,0.0003406,0.00045359,17,,,,
2.5,5.19225,0.58488,0.00035705,0.00047468,18,,,,
2.6,5.19225,0.60016,0.00037351,0.00049632,19,,,,
2.7,5.19229,0.58861,0.00039002,0.00051754,20,,,,
2.8,5.19225,0.61173,0.00040669,0.00053965,21,,,,
2.9,5.19198,0.64555,0.00042416,0.00056293,22,,,,
3,5.19284,0.52271,0.00044038,0.00058182,23,,,,
3.1,5.19366,0.50878,0.00045471,0.00060017,24,,,,
3.2,5.19448,0.52818,0.00046911,0.00061923,25,,,,
3.3,5.19534,0.53166,0.00048383,0.00063841,26,,,,
3.4,5.19624,0.52793,0.00049855,0.00065746,27,,,,
3.5,5.19714,0.56075,0.00051367,0.0006777,28,,,,
3.6,5.19808,0.53216,0.00052885,0.00069691,29,,,,
3.7,5.19894,0.50704,0.00054328,0.00071522,30,,,,
3.8,5.19981,0.50828,0.00055738,0.00073358,31,,,,
3.9,5.20031,0.58836,0.00057261,0.00075482,32,,,,
4,5.19984,0.5988,0.0005891,0.00077644,33,,,,
4.1,5.19898,0.60452,0.00060581,0.00079827,34,,,,
4.2,5.19816,0.63212,0.00062299,0.00082108,35,,,,
4.3,5.1973,0.58214,0.00063986,0.00084209,36,,,,
4.4,5.1964,0.58562,0.00065607,0.00086322,37,,,,
4.5,5.1955,0.58761,0.00067237,0.00088442,38,,,,
4.6,5.1946,0.6187,0.00068912,0.00090674,39,,,,
4.7,5.19374,0.60527,0.00070612,0.00092857,40,,,,
4.8,5.1928,0.61173,0.00072303,0.00095063,41,,,,
4.9,5.19233,0.60124,0.00073987,0.00097231,42,,,,
5,5.19229,0.60103,0.00075657,0.00099398,43,,,,
5.1,5.19229,0.60129,0.00077327,0.00101566,44,,,,
5.2,5.19229,0.60133,0.00078997,0.00103734,45,,,,
5.3,5.19229,0.60119,0.00080667,0.00105902,46,,,,
5.4,5.19237,0.62715,0.00082373,0.00108163,47,,,,
5.5,5.19229,0.60119,0.00084079,0.00110331,48,,,,
5.6,5.19221,0.58587,0.00085728,0.00112443,49,,,,
5.7,5.19182,0.60472,0.00087382,0.00114624,50,,,,
5.8,5.19182,0.62342,0.00089088,0.00116876,51,,,,
5.9,5.19178,0.60512,0.00090794,0.00119058,52,,,,
6,5.19249,0.58338,0.00092445,0.00121168,53,,,,
6.1,5.19339,0.53788,0.00094002,0.00123112,54,,,,
6.2,5.19421,0.50828,0.00095455,0.00124946,55,,,,
6.3,5.19515,0.51251,0.00096873,0.00126795,56,,,,
6.4,5.19593,0.53589,0.00098329,0.00128729,57,,,,
6.5,5.19683,0.5518,0.00099839,0.00130721,58,,,,
6.6,5.19773,0.53241,0.00101345,0.00132643,59,,,,
6.7,5.19887,0.5247,0.00102813,0.00134537,60,,,,
6.8,5.19973,0.51375,0.00104256,0.00136393,61,,,,
6.9,5.20074,0.50779,0.00105675,0.00138226,62,,,,
7,5.20106,0.5273,0.00107112,0.00140131,63,,,,
7.1,5.20106,0.54161,0.00108597,0.00142087,64,,,,
7.2,5.20118,0.52713,0.00110081,0.00143991,65,,,,
7.3,5.20106,0.52778,0.00111546,0.00145897,66,,,,
7.4,5.20106,0.52766,0.00113012,0.00147803,67,,,,
7.5,5.20114,0.52743,0.00114478,0.00149708,68,,,,
7.6,5.20121,0.52734,0.00115943,0.00151613,69,,,,
7.7,5.2011,0.52772,0.00117408,0.00153519,70,,,,
7.8,5.2011,0.50928,0.00118848,0.00155358,71,,,,
7.9,5.20106,0.51201,0.00120267,0.00157208,72,,,,
8,5.20102,0.515,0.00121693,0.00159068,73,,,,
8.1,5.20106,0.5276,0.00123141,0.00160973,74,,,,
8.2,5.20098,0.5275,0.00124606,0.00162879,75,,,,
8.3,5.20059,0.60477,0.00126179,0.00165058,76,,,,
8.4,5.18657,0.66992,0.00127949,0.00167476,77,,,,
8.5,5.19851,0.58861,0.00129697,0.00169601,78,,,,
8.6,5.19765,0.58612,0.00131329,0.00171717,79,,,,
8.7,5.19691,0.58662,0.00132958,0.00173834,80,,,,
8.8,5.19605,0.59333,0.00134597,0.00175974,81,,,,
8.9,5.19519,0.58811,0.00136238,0.00178096,82,,,,
9,5.19429,0.62566,0.00137923,0.00180352,83,,,,
9.1,5.19347,0.60875,0.00139638,0.00182548,84,,,,
9.2,5.19253,0.59966,0.00141316,0.0018471,85,,,,
9.3,5.19186,0.6053,0.0014299,0.00186892,86,,,,
9.4,5.19186,0.60518,0.00144671,0.00189075,87,,,,
9.5,5.19225,0.61248,0.00146362,0.00191283,88,,,,
9.6,5.19225,0.60244,0.00148049,0.00193455,89,,,,
9.7,5.19225,0.60224,0.00149723,0.00195627,90,,,,
9.8,5.19218,0.60223,0.00151396,0.00197798,91,,,,
9.9,5.19225,0.60227,0.00153068,0.0019997,92,,,,
10,5.19225,0.62441,0.00154772,0.00202221,93,,,,
10.1,5.19229,0.6023,0.00156476,0.00204393,94,,,,
10.2,5.19233,0.60172,0.00158148,0.00206563,95,,,,
10.3,5.19241,0.58313,0.00159794,0.0020867,96,,,,
10.4,5.19319,0.5155,0.0016132,0.0021053,97,,,,
10.5,5.20661,0.53788,0.00162783,0.0021247,98,,,,
10.6,5.20535,0.53464,0.00164272,0.00214399,99,,,,
10.7,5.19566,0.51127,0.00165725,0.00216243,100,,,,
10.8,5.19652,0.50729,0.0016714,0.00218074,101,,,,
10.9,5.19742,0.50953,0.00168552,0.00219913,102,,,,
11,5.19824,0.51251,0.00169971,0.00221764,103,,,,
11.1,5.19922,0.51923,0.00171404,0.00223639,104,,,,
11.2,5.19984,0.56523,0.00172911,0.0022568,105,,,,
11.3,5.20063,0.53095,0.00174433,0.00227598,106,,,,
11.4,5.20094,0.52811,0.00175904,0.00229505,107,,,,
11.5,5.20086,0.52841,0.00177371,0.00231413,108,,,,
11.6,5.20094,0.51077,0.00178815,0.00233258,109,,,,
11.7,5.20094,0.50953,0.00180232,0.00235098,110,,,,
11.8,5.20094,0.52841,0.00181673,0.00237007,111,,,,
11.9,5.20098,0.54335,0.00183162,0.00238969,112,,,,
12,5.2009,0.52892,0.00184651,0.0024088,113,,,,
12.1,5.20082,0.52952,0.00186121,0.00242792,114,,,,
12.2,5.20082,0.52869,0.00187591,0.00244702,115,,,,
12.3,5.20098,0.52759,0.00189058,0.00246607,116,,,,
12.4,5.20098,0.52816,0.00190524,0.00248515,117,,,,
12.5,5.20102,0.50754,0.00191963,0.00250348,118,,,,
12.6,5.2009,0.52763,0.001934,0.00252254,119,,,,
12.7,5.20094,0.52764,0.00194866,0.00254159,120,,,,
12.8,5.2009,0.55628,0.00196372,0.00256169,121,,,,
12.9,5.20094,0.5275,0.00197877,0.00258074,122,,,,
13,5.20094,0.52741,0.00199342,0.00259979,123,,,,
13.1,5.20102,0.52736,0.00200807,0.00261883,124,,,,
13.2,5.20106,0.52729,0.00202272,0.00263788,125,,,,
13.3,5.20106,0.51077,0.00203713,0.00265633,126,,,,
13.4,5.20118,0.50431,0.00205123,0.00267454,127,,,,
13.5,5.20121,0.527,0.00206556,0.00269358,128,,,,
13.6,5.20129,0.52694,0.0020802,0.00271261,129,,,,
13.7,5.20129,0.52678,0.00209483,0.00273164,130,,,,
13.8,5.20129,0.52677,0.00210946,0.00275066,131,,,,
13.9,5.20129,0.52677,0.0021241,0.00276969,132,,,,
14,5.20086,0.50928,0.00213848,0.00278809,133,,,,
14.1,5.20082,0.52966,0.00215291,0.00280721,134,,,,
14.2,5.20082,0.51152,0.00216738,0.00282569,135,,,,
14.3,5.20086,0.52954,0.00218183,0.00284481,136,,,,
14.4,5.20082,0.52985,0.00219655,0.00286395,137,,,,
14.5,5.20071,0.60949,0.00221237,0.00288596,138,,,,
14.6,5.20071,0.52967,0.00222819,0.00290509,139,,,,
14.7,5.20074,0.52965,0.00224291,0.00292422,140,,,,
14.8,5.20078,0.51326,0.00225739,0.00294276,141,,,,
14.9,5.20078,0.51127,0.00227162,0.00296122,142,,,,
15,5.20106,0.50729,0.00228577,0.00297955,143,,,,
15.1,5.20114,0.52673,0.00230013,0.00299857,144,,,,
15.2,5.20106,0.52731,0.00231477,0.00301762,145,,,,
15.3,5.20106,0.52732,0.00232942,0.00303666,146,,,,
15.4,5.20106,0.52697,0.00234406,0.0030557,147,,,,
15.5,5.2011,0.52655,0.00235869,0.00307472,148,,,,
15.6,5.20121,0.52603,0.00237331,0.00309372,149,,,,
