# 10.0 sps, start/stop: 50/0 mA (5 s), channels: 4,,,,,,,
# V min: 5.18782, V max: 5.22277,,,,,,,,
# I min: 0.31407, I max: 0.6371,,,,,,,,
Time,Voltage,Current,Capacity,Energy,,,,,
9.7,5.20239,0.49834,0.00137724,0.00179981,88,,,,
9.8,5.20243,0.49933,0.00139109,0.00181785,89,,,,
9.9,5.20239,0.53638,0.00140548,0.00183723,90,,,,
10,5.20204,0.50232,0.0014199,0.00185537,91,,,,
10.1,5.20204,0.51512,0.00143403,0.00187398,92,,,,
10.2,5.20211,0.51525,0.00144834,0.0018926,93,,,,
10.3,5.20219,0.52967,0.00146286,0.00191173,94,,,,
10.4,5.20219,0.54807,0.00147783,0.00193153,95,,,,
10.5,5.20219,0.52892,0.00149278,0.00195064,96,,,,
10.6,5.20227,0.51505,0.00150728,0.00196925,97,,Total,0.00192066,Wh
10.7,5.20227,0.48938,0.00152123,0.00198693,98,,In J,6.914376,J
10.8,5.20247,0.47894,0.00153468,0.00200423,99,,One cycle,0.000691438,J
10.9,5.20278,0.47049,0.00154787,0.00202123,100,,,,
11,5.20317,0.46775,0.0015609,0.00203814,101,,Wh to J,3600,s
11.1,5.20372,0.48068,0.00157407,0.00205551,102,,Cyber count,10000,
